Date,Open,High,Low,Close,Volume,Currency
2019-01-26,46.976,47.095,45.595,45.597,32159,USD
2019-01-27,45.608,46.471,45.13,46.379,27209,USD
2019-01-28,46.379,46.555,43.163,43.576,56159,USD
2019-01-29,43.576,43.935,42.658,43.202,44401,USD
2019-01-30,43.202,44.631,42.834,44.032,33425,USD
2019-01-31,44.032,44.553,43.226,43.509,25008,USD
2019-02-01,43.509,44.196,42.873,43.7,25318,USD
2019-02-02,43.73,43.857,41.845,43.501,51755,USD
2019-02-03,43.501,44.009,42.553,43.047,60577,USD
2019-02-04,43.047,43.133,42.282,42.805,33357,USD
2019-02-05,42.854,43.598,42.803,43.398,39240,USD
2019-02-06,43.398,43.828,42.436,43.254,44004,USD
2019-02-07,43.254,43.95,43.192,43.365,32981,USD
2019-02-08,43.365,50.04,43.365,48.308,70595,USD
2019-02-09,48.308,49.084,47.893,48.524,39894,USD
2019-02-10,48.524,49.773,46.958,49.748,43402,USD
2019-02-11,49.748,49.834,47.14,48.157,46914,USD
2019-02-12,48.157,49.257,47.417,48.811,37951,USD
2019-02-13,48.808,50.782,48.79,49.129,66127,USD
2019-02-14,49.129,49.59,45.968,46.824,71308,USD
2019-02-15,46.824,48.418,46.649,47.233,47362,USD
2019-02-16,47.355,48.446,46.739,46.739,35928,USD
2019-02-17,46.739,48.062,46.615,47.957,33225,USD
2019-02-18,47.956,52.125,47.87,51.417,53079,USD
2019-02-19,51.406,53.4,51.186,51.985,61339,USD
2019-02-20,51.985,52.73,50.665,51.863,53667,USD
2019-02-21,51.886,52.115,49.607,49.747,43216,USD
2019-02-22,49.769,51.74,49.769,51.63,32206,USD
2019-02-23,51.734,54.657,50.964,54.145,52731,USD
2019-02-24,54.206,55.937,47.783,47.788,86760,USD
2019-02-25,47.788,49.365,47.788,48.946,35112,USD
2019-02-26,48.999,49.024,47.863,48.052,47022,USD
2019-02-27,48.052,48.9,47.501,48.899,53623,USD
2019-02-28,48.899,49.247,48.0,48.021,55148,USD
2019-03-01,48.055,48.762,47.978,48.369,56436,USD
2019-03-02,48.369,48.678,47.832,48.522,35429,USD
2019-03-03,48.522,48.953,48.266,48.796,30611,USD
2019-03-04,48.796,49.294,46.3,47.283,98733,USD
2019-03-05,47.283,49.232,46.704,49.124,107864,USD
2019-03-06,49.124,49.467,48.393,49.442,90533,USD
2019-03-07,49.446,50.777,49.446,50.047,88978,USD
2019-03-08,50.047,50.226,48.253,48.877,94212,USD
2019-03-09,48.877,50.243,48.661,49.561,101362,USD
2019-03-10,49.561,49.725,49.057,49.576,32377,USD
2019-03-11,49.576,49.799,48.279,49.221,60881,USD
2019-03-12,49.243,50.068,48.253,50.066,86461,USD
2019-03-13,50.066,50.803,49.669,50.225,96916,USD
2019-03-14,50.225,51.734,49.56,50.811,151089,USD
2019-03-15,50.818,51.984,50.786,51.677,121896,USD
2019-03-16,51.678,54.023,51.673,53.177,100046,USD
2019-03-17,53.177,53.199,51.676,52.42,96417,USD
2019-03-18,52.42,53.057,51.433,51.775,74545,USD
2019-03-19,51.775,53.327,51.631,52.834,80470,USD
2019-03-20,52.834,54.241,52.16,54.149,126145,USD
2019-03-21,54.149,54.161,51.373,52.122,144918,USD
2019-03-22,52.122,53.019,51.882,52.715,107892,USD
2019-03-23,52.715,53.143,52.063,52.521,107495,USD
2019-03-24,52.521,52.705,51.886,52.282,105902,USD
2019-03-25,52.282,52.363,50.258,51.105,136138,USD
2019-03-26,51.105,51.891,49.92,51.647,140476,USD
2019-03-27,51.647,53.487,51.469,53.327,144819,USD
2019-03-28,53.327,53.334,52.324,52.635,143612,USD
2019-03-29,52.635,54.071,52.121,53.524,207841,USD
2019-03-30,53.524,53.958,52.762,53.373,172741,USD
2019-03-31,53.373,56.567,52.801,55.915,223472,USD
2019-04-01,55.915,59.888,55.72,59.871,264932,USD
2019-04-02,59.871,69.087,58.688,68.405,423264,USD
2019-04-03,68.405,69.37,61.328,63.695,472987,USD
2019-04-04,63.694,66.3,61.884,63.673,137831,USD
2019-04-05,63.673,68.98,63.548,68.98,108482,USD
2019-04-06,68.98,70.091,66.394,68.032,87326,USD
2019-04-07,68.032,69.949,67.767,69.655,109364,USD
2019-04-08,69.655,72.11,67.846,70.666,98071,USD
2019-04-09,70.666,70.717,67.371,67.935,96754,USD
2019-04-10,67.935,71.313,67.794,70.759,129644,USD
2019-04-11,70.757,70.944,62.137,66.074,156710,USD
2019-04-12,66.074,68.338,64.732,65.756,139247,USD
2019-04-13,65.756,66.455,63.554,64.93,83823,USD
2019-04-14,64.93,66.906,63.933,66.256,163538,USD
2019-04-15,66.256,66.789,63.406,64.051,101391,USD
2019-04-16,64.047,69.688,63.574,68.468,98914,USD
2019-04-17,68.429,69.377,66.56,67.173,66016,USD
2019-04-18,67.173,69.706,67.149,68.942,117154,USD
2019-04-19,68.926,69.31,67.26,68.234,92330,USD
2019-04-20,68.216,69.894,67.766,69.339,112379,USD
2019-04-21,69.339,69.757,66.945,68.31,112537,USD
2019-04-22,68.31,68.986,67.646,68.244,82201,USD
2019-04-23,68.247,70.528,67.728,68.59,110224,USD
2019-04-24,68.597,70.295,64.669,67.491,133567,USD
2019-04-25,67.491,67.491,61.412,61.412,115019,USD
2019-04-26,61.412,65.152,60.221,62.551,124703,USD
2019-04-27,62.517,64.409,62.187,63.145,88042,USD
2019-04-28,63.145,63.636,61.611,62.054,75942,USD
2019-04-29,62.054,62.501,60.417,61.137,112735,USD
2019-04-30,61.146,62.975,60.949,62.873,90137,USD
2019-05-01,62.873,65.914,62.873,65.869,63828,USD
2019-05-02,65.869,66.909,64.538,65.46,88212,USD
2019-05-03,65.46,69.036,65.047,67.726,94688,USD
2019-05-04,67.726,69.311,66.09,68.765,82797,USD
2019-05-05,68.765,69.42,66.23,66.815,101842,USD
2019-05-06,66.861,68.539,65.22,67.859,97742,USD
2019-05-07,67.859,71.369,66.55,66.675,102539,USD
2019-05-08,66.676,68.439,65.77,68.189,106215,USD
2019-05-09,68.189,69.249,64.468,65.661,113320,USD
2019-05-10,65.661,69.254,65.219,68.936,88058,USD
2019-05-11,68.972,81.507,68.972,78.733,154126,USD
2019-05-12,78.73,80.732,72.174,75.537,119117,USD
2019-05-13,75.537,82.032,74.718,79.286,105430,USD
2019-05-14,79.277,84.307,79.183,83.468,93526,USD
2019-05-15,83.435,94.775,82.836,93.933,96214,USD
2019-05-16,93.882,96.958,84.677,86.94,107774,USD
2019-05-17,86.94,87.173,76.85,82.638,92633,USD
2019-05-18,82.638,83.174,79.044,79.709,62226,USD
2019-05-19,79.709,90.424,79.517,90.14,120536,USD
2019-05-20,90.14,90.14,84.243,87.304,96973,USD
2019-05-21,87.256,92.345,87.252,88.828,80184,USD
2019-05-22,88.731,91.132,83.106,83.154,109592,USD
2019-05-23,83.153,85.085,80.778,84.483,47682,USD
2019-05-24,84.492,86.745,83.41,85.276,69564,USD
2019-05-25,85.276,87.19,85.163,86.824,71524,USD
2019-05-26,86.766,92.286,85.129,91.542,91965,USD
2019-05-27,91.542,98.627,91.441,97.729,100116,USD
2019-05-28,97.729,98.355,95.459,95.748,65248,USD
2019-05-29,95.748,95.77,90.437,93.961,133367,USD
2019-05-30,93.955,98.67,88.49,91.874,137811,USD
2019-05-31,91.874,93.341,89.225,93.1,80918,USD
2019-06-01,93.1,93.713,91.024,92.599,50203,USD
2019-06-02,92.579,95.979,92.439,94.828,73568,USD
2019-06-03,94.837,95.663,88.938,89.077,112290,USD
2019-06-04,89.073,89.087,81.337,83.321,76651,USD
2019-06-05,83.31,86.691,82.945,84.759,85008,USD
2019-06-06,84.759,87.059,83.109,86.645,257706,USD
2019-06-07,86.646,89.317,85.27,87.751,267679,USD
2019-06-08,87.773,88.318,85.914,87.153,237094,USD
2019-06-09,87.142,87.688,82.059,83.435,232423,USD
2019-06-10,83.438,87.124,82.417,86.58,257958,USD
2019-06-11,86.59,87.389,85.097,86.294,222711,USD
2019-06-12,86.294,90.097,85.432,90.083,246027,USD
2019-06-13,90.077,91.781,89.155,89.424,276518,USD
2019-06-14,89.424,90.561,87.222,90.293,250787,USD
2019-06-15,90.293,94.853,89.814,94.594,247126,USD
2019-06-16,94.598,97.465,93.916,95.743,233010,USD
2019-06-17,95.74,99.465,95.689,98.261,272053,USD
2019-06-18,98.263,98.781,95.138,96.327,316613,USD
2019-06-19,96.33,102.183,95.975,100.228,297538,USD
2019-06-20,100.226,108.297,99.856,104.978,329265,USD
2019-06-21,104.977,110.066,104.955,109.55,290595,USD
2019-06-22,109.658,118.8,108.607,115.227,275374,USD
2019-06-23,115.218,121.079,114.24,115.783,227960,USD
2019-06-24,115.783,119.784,112.737,117.8,236521,USD
2019-06-25,117.808,118.111,111.785,112.319,275065,USD
2019-06-26,112.315,113.345,101.514,104.454,378236,USD
2019-06-27,104.454,105.844,89.367,95.359,236274,USD
2019-06-28,95.428,102.379,94.177,101.926,190158,USD
2019-06-29,101.926,101.926,93.628,100.01,185706,USD
2019-06-30,100.014,100.865,88.136,88.598,207289,USD
2019-07-01,88.62,94.6,84.644,88.877,222874,USD
2019-07-02,88.887,89.409,82.527,86.289,193573,USD
2019-07-03,86.331,91.693,85.783,89.554,178820,USD
2019-07-04,89.561,92.72,87.222,87.986,158519,USD
2019-07-05,87.962,92.507,86.199,89.307,219213,USD
2019-07-06,89.307,98.857,89.231,94.358,341443,USD
2019-07-07,94.379,106.989,93.129,106.856,339947,USD
2019-07-08,106.855,107.245,100.388,101.422,341794,USD
2019-07-09,101.423,104.461,97.56,99.485,218031,USD
2019-07-10,99.47,101.928,92.475,94.826,234169,USD
2019-07-11,94.831,94.858,87.431,89.383,204427,USD
2019-07-12,89.41,98.026,86.231,97.957,174084,USD
2019-07-13,97.957,98.034,89.24,93.992,212179,USD
2019-07-14,94.007,94.829,85.313,86.255,227898,USD
2019-07-15,86.216,90.492,76.312,89.035,299889,USD
2019-07-16,88.998,89.306,73.568,74.284,246174,USD
2019-07-17,74.287,80.455,71.799,76.697,321214,USD
2019-07-18,76.709,85.454,75.15,83.919,254405,USD
2019-07-19,83.901,84.463,80.505,82.157,249568,USD
2019-07-20,82.175,87.659,81.649,85.165,186011,USD
2019-07-21,85.165,88.044,83.245,84.192,204876,USD
2019-07-22,84.208,85.425,81.591,83.58,191507,USD
2019-07-23,83.562,83.913,80.304,81.204,243568,USD
2019-07-24,81.199,82.228,78.674,80.557,226020,USD
2019-07-25,80.547,83.674,80.311,80.903,202831,USD
2019-07-26,80.904,81.281,78.693,80.314,165193,USD
2019-07-27,80.3,83.044,77.459,78.834,219930,USD
2019-07-28,78.834,83.494,77.597,80.284,218097,USD
2019-07-29,80.285,81.612,77.943,78.198,210816,USD
2019-07-30,78.158,80.732,77.649,78.216,176891,USD
2019-07-31,78.21,82.693,78.012,80.642,267932,USD
2019-08-01,80.634,82.65,79.899,82.05,225301,USD
2019-08-02,81.94,85.21,81.622,84.039,242141,USD
2019-08-03,84.039,88.113,83.958,87.967,304105,USD
2019-08-04,87.964,88.664,85.58,87.814,295523,USD
2019-08-05,87.807,94.772,87.798,93.549,344667,USD
2019-08-06,93.549,96.607,88.177,89.708,289688,USD
2019-08-07,89.785,97.614,88.968,97.413,346650,USD
2019-08-08,97.374,97.717,91.483,95.9,307816,USD
2019-08-09,95.901,96.055,90.893,93.416,334990,USD
2019-08-10,93.416,94.837,90.525,90.653,268029,USD
2019-08-11,90.632,92.651,89.583,92.507,275659,USD
2019-08-12,92.372,92.538,90.046,91.213,273375,USD
2019-08-13,91.19,91.747,85.013,85.7,321003,USD
2019-08-14,85.748,85.786,78.148,78.888,273842,USD
2019-08-15,78.887,82.638,74.536,82.482,235707,USD
2019-08-16,82.471,83.371,77.974,82.194,270264,USD
2019-08-17,82.194,83.585,80.979,81.809,272977,USD
2019-08-18,81.793,87.838,81.603,87.607,290856,USD
2019-08-19,87.605,90.647,84.342,89.431,210604,USD
2019-08-20,89.446,90.938,84.314,85.653,195863,USD
2019-08-21,85.811,86.388,79.139,80.888,209286,USD
2019-08-22,80.915,83.201,78.544,81.965,248515,USD
2019-08-23,81.965,83.426,80.98,81.966,295961,USD
2019-08-24,81.974,82.113,78.598,80.56,187681,USD
2019-08-25,80.569,82.384,79.04,80.5,180060,USD
2019-08-26,80.499,83.912,78.964,79.948,214697,USD
2019-08-27,79.948,79.948,77.661,78.576,169589,USD
2019-08-28,78.576,79.692,71.908,72.168,235650,USD
2019-08-29,72.122,72.201,66.832,66.927,196658,USD
2019-08-30,66.9,68.23,65.711,67.796,183348,USD
2019-08-31,67.795,68.402,66.217,67.283,171969,USD
2019-09-01,67.29,74.696,66.733,71.492,120047,USD
2019-09-02,71.498,74.173,69.792,73.216,144038,USD
2019-09-03,73.203,75.723,73.094,74.703,146293,USD
2019-09-04,74.711,75.055,71.56,73.846,153528,USD
2019-09-05,73.913,76.375,73.432,75.851,152669,USD
2019-09-06,75.851,79.699,74.992,75.179,165387,USD
2019-09-07,75.175,78.613,73.835,77.967,186615,USD
2019-09-08,77.938,79.119,75.717,77.123,161048,USD
2019-09-09,77.123,77.544,74.123,74.887,174752,USD
2019-09-10,74.889,76.145,71.516,72.284,156811,USD
2019-09-11,72.267,74.259,69.561,74.133,189883,USD
2019-09-12,74.108,75.482,71.629,74.922,242705,USD
2019-09-13,74.924,76.955,72.706,76.806,242679,USD
2019-09-14,76.707,76.949,73.669,75.956,213286,USD
2019-09-15,75.983,76.474,73.966,75.573,199873,USD
2019-09-16,75.592,76.33,71.279,75.347,254402,USD
2019-09-17,75.279,75.574,73.073,73.921,260732,USD
2019-09-18,73.859,82.129,73.746,80.867,346199,USD
2019-09-19,80.865,81.468,72.707,75.985,293307,USD
2019-09-20,75.985,78.05,72.542,73.816,320270,USD
2019-09-21,73.815,73.864,72.128,72.536,215405,USD
2019-09-22,72.457,74.165,70.804,72.922,275675,USD
2019-09-23,72.911,73.15,68.159,68.602,255613,USD
2019-09-24,68.6,70.194,56.107,58.604,289660,USD
2019-09-25,58.673,61.241,57.451,59.713,328056,USD
2019-09-26,59.688,60.034,54.487,57.222,345905,USD
2019-09-27,57.197,59.241,55.232,57.447,419390,USD
2019-09-28,57.415,58.352,56.04,57.686,379723,USD
2019-09-29,57.728,57.798,54.422,55.749,289035,USD
2019-09-30,55.74,57.27,53.282,56.642,294098,USD
2019-10-01,56.642,57.993,55.298,55.389,304736,USD
2019-10-02,55.474,56.665,54.192,55.852,278411,USD
2019-10-03,55.844,57.133,53.989,56.061,295577,USD
2019-10-04,56.062,57.658,53.861,57.088,309747,USD
2019-10-05,57.087,57.479,55.119,56.323,278943,USD
2019-10-06,56.338,56.546,54.098,54.649,271703,USD
2019-10-07,54.61,56.968,54.06,55.957,308134,USD
2019-10-08,55.949,56.856,54.811,55.335,264974,USD
2019-10-09,55.339,57.382,54.743,56.98,276558,USD
2019-10-10,56.981,57.35,54.848,55.547,302165,USD
2019-10-11,55.547,56.47,53.68,53.763,243063,USD
2019-10-12,53.763,54.709,53.17,53.573,317901,USD
2019-10-13,53.574,53.951,52.264,53.173,244386,USD
2019-10-14,53.174,53.464,52.229,52.863,261850,USD
2019-10-15,52.862,53.817,51.528,51.907,321728,USD
2019-10-16,51.906,55.136,51.571,54.668,405117,USD
2019-10-17,54.669,60.455,54.394,55.906,350152,USD
2019-10-18,55.905,58.266,55.129,55.137,307651,USD
2019-10-19,55.136,55.136,53.323,54.273,288782,USD
2019-10-20,54.299,57.162,53.495,56.23,265797,USD
2019-10-21,56.23,59.245,55.502,57.408,270195,USD
2019-10-22,57.408,58.551,55.741,56.463,296327,USD
2019-10-23,56.49,57.203,51.915,53.015,315580,USD
2019-10-24,53.015,54.288,50.937,53.357,261006,USD
2019-10-25,53.357,59.738,52.169,58.867,336497,USD
2019-10-26,58.883,64.739,55.159,56.548,443164,USD
2019-10-27,56.548,61.08,55.422,59.443,340148,USD
2019-10-28,59.436,61.512,58.414,59.232,486585,USD
2019-10-29,59.07,63.115,58.933,59.418,634019,USD
2019-10-30,59.419,59.578,57.107,58.271,450013,USD
2019-10-31,58.327,59.972,56.9,58.911,452605,USD
2019-11-01,58.91,61.181,58.238,60.522,575066,USD
2019-11-02,60.586,63.049,60.332,62.088,573075,USD
2019-11-03,62.162,65.034,60.88,63.26,606814,USD
2019-11-04,63.139,63.93,62.186,62.823,509190,USD
2019-11-05,62.805,63.648,61.746,62.593,421256,USD
2019-11-06,62.593,64.444,62.336,63.772,524247,USD
2019-11-07,63.751,66.439,62.66,63.138,474423,USD
2019-11-08,63.147,63.646,59.853,60.766,520241,USD
2019-11-09,60.766,62.356,60.553,61.792,505618,USD
2019-11-10,61.772,64.394,61.643,63.832,594746,USD
2019-11-11,63.851,63.949,60.945,61.563,552199,USD
2019-11-12,61.573,65.534,61.456,62.146,551736,USD
2019-11-13,62.183,65.485,61.572,65.04,589119,USD
2019-11-14,65.041,65.644,63.741,64.927,543660,USD
2019-11-15,64.891,65.697,61.65,61.705,582383,USD
2019-11-16,61.678,62.743,60.955,61.386,623265,USD
2019-11-17,61.386,62.843,61.256,61.515,581634,USD
2019-11-18,61.514,61.941,57.859,58.281,603077,USD
2019-11-19,58.264,59.688,57.723,58.485,675745,USD
2019-11-20,58.477,59.203,57.574,58.008,670040,USD
2019-11-21,58.008,58.66,53.294,54.163,555469,USD
2019-11-22,54.163,54.934,47.893,51.067,576842,USD
2019-11-23,51.067,51.947,49.964,51.423,599716,USD
2019-11-24,51.423,51.767,47.383,47.47,597112,USD
2019-11-25,47.46,52.38,45.798,49.983,585950,USD
2019-11-26,49.984,52.098,49.478,51.216,730767,USD
2019-11-27,51.234,57.071,49.95,55.794,697089,USD
2019-11-28,55.793,56.464,53.598,53.973,657299,USD
2019-11-29,53.982,56.119,53.835,55.84,536828,USD
2019-11-30,55.84,56.054,53.817,54.922,28905,USD
2019-12-01,54.922,54.93,52.573,53.632,23664,USD
2019-12-02,53.649,54.485,52.48,53.945,451060,USD
2019-12-03,53.954,55.454,53.213,53.298,633474,USD
2019-12-04,53.298,56.226,51.755,52.599,610114,USD
2019-12-05,52.598,54.233,51.977,53.717,491470,USD
2019-12-06,53.717,55.64,53.483,54.029,480021,USD
2019-12-07,54.029,54.984,53.35,54.291,527324,USD
2019-12-08,54.291,54.734,53.464,53.643,509756,USD
2019-12-09,53.643,54.431,52.981,54.414,482862,USD
2019-12-10,54.414,54.686,52.193,52.702,697364,USD
2019-12-11,52.712,53.539,52.503,52.831,700913,USD
2019-12-12,52.84,53.77,52.061,52.838,470999,USD
2019-12-13,52.838,53.309,52.257,52.406,415051,USD
2019-12-14,52.405,52.641,50.88,51.253,521289,USD
2019-12-15,51.252,52.044,50.574,50.624,680045,USD
2019-12-16,50.624,51.084,48.478,49.158,634367,USD
2019-12-17,49.139,49.409,44.629,45.034,764632,USD
2019-12-18,45.033,49.031,43.832,47.658,630081,USD
2019-12-19,47.658,49.771,46.159,47.508,757639,USD
2019-12-20,47.499,47.63,46.475,46.84,679471,USD
2019-12-21,46.84,46.841,44.881,45.103,760601,USD
2019-12-22,45.122,47.963,44.978,47.159,753155,USD
2019-12-23,47.159,48.637,46.952,47.092,742878,USD
2019-12-24,47.092,47.934,45.649,45.838,676810,USD
2019-12-25,45.838,46.79,45.092,46.136,484048,USD
2019-12-26,46.109,46.434,44.88,45.389,487525,USD
2019-12-27,45.379,46.079,44.528,45.007,547226,USD
2019-12-28,45.007,45.839,44.926,45.579,554726,USD
2019-12-29,45.55,47.078,45.232,46.62,572640,USD
2019-12-30,46.62,46.72,45.791,46.236,418424,USD
2019-12-31,46.236,46.259,44.506,44.555,448604,USD
2020-01-01,44.555,45.98,44.493,45.768,701641,USD
2020-01-02,45.768,46.269,44.301,45.488,641457,USD
2020-01-03,45.489,51.745,45.402,50.822,833382,USD
2020-01-04,50.829,51.465,49.774,50.452,318308,USD
2020-01-05,50.445,54.282,50.38,53.678,135010,USD
2020-01-06,53.678,59.133,53.648,58.982,174437,USD
2020-01-07,58.99,60.065,55.47,58.555,163799,USD
2020-01-08,58.539,60.006,55.595,59.321,126342,USD
2020-01-09,59.307,59.44,56.852,58.84,122656,USD
2020-01-10,58.845,59.596,56.885,58.427,116862,USD
2020-01-11,58.419,64.07,58.026,58.317,152824,USD
2020-01-12,58.317,59.957,57.443,59.212,98801,USD
2020-01-13,59.21,59.222,56.839,57.892,102559,USD
2020-01-14,57.882,62.917,57.773,62.665,210889,USD
2020-01-15,62.665,69.161,61.908,68.397,254887,USD
2020-01-16,68.39,68.842,62.65,65.751,145287,USD
2020-01-17,65.751,71.851,64.164,68.947,165146,USD
2020-01-18,68.947,70.868,66.231,67.112,93795,USD
2020-01-19,67.112,69.04,62.857,65.222,105509,USD
2020-01-20,65.233,66.546,62.318,64.987,84167,USD
2020-01-21,64.985,66.795,64.355,65.986,63766,USD
2020-01-22,65.996,66.479,64.384,65.038,69502,USD
2020-01-23,65.044,65.136,61.245,62.602,68257,USD
2020-01-24,62.611,62.767,58.182,61.546,103218,USD
2020-01-25,61.534,62.52,59.987,61.494,60017,USD
2020-01-26,61.503,64.497,61.01,63.878,49335,USD
2020-01-27,63.88,66.271,63.61,65.558,71167,USD
2020-01-28,65.556,67.807,65.268,67.712,64264,USD
2020-01-29,67.714,70.732,67.533,69.92,82277,USD
2020-01-30,69.944,74.891,68.487,74.857,136290,USD
2020-01-31,74.858,75.894,69.53,72.086,170324,USD
2020-02-01,72.101,73.855,71.46,73.218,106123,USD
2020-02-02,73.218,77.779,71.32,74.896,99395,USD
2020-02-03,74.906,77.962,74.421,76.86,109418,USD
2020-02-04,76.851,77.193,75.227,75.227,108706,USD
2020-02-05,75.219,79.171,74.564,77.804,119457,USD
2020-02-06,77.804,79.905,76.473,78.225,136507,USD
2020-02-07,78.225,80.757,78.192,79.554,157393,USD
2020-02-08,79.554,81.655,77.025,80.642,178167,USD
2020-02-09,80.642,87.814,80.574,87.699,216023,USD
2020-02-10,87.699,87.834,83.654,84.757,277256,USD
2020-02-11,84.754,90.381,82.692,90.234,200865,USD
2020-02-12,90.214,95.636,90.183,95.635,250130,USD
2020-02-13,95.635,96.525,90.317,92.724,270571,USD
2020-02-14,92.723,95.195,91.02,94.922,333490,USD
2020-02-15,94.922,96.916,87.118,89.088,344224,USD
2020-02-16,89.087,91.958,79.723,88.077,359779,USD
2020-02-17,88.077,89.074,79.641,82.489,376854,USD
2020-02-18,82.5,87.269,81.337,86.157,303141,USD
2020-02-19,86.158,86.914,76.718,77.843,304863,USD
2020-02-20,77.843,78.903,75.102,76.355,384421,USD
2020-02-21,76.355,82.285,75.886,80.313,290146,USD
2020-02-22,80.308,82.896,78.169,79.027,277070,USD
2020-02-23,79.024,85.541,78.818,85.329,271003,USD
2020-02-24,85.329,86.333,77.088,79.273,299376,USD
2020-02-25,79.272,81.757,75.678,76.649,467535,USD
2020-02-26,76.633,78.101,68.668,70.7,351310,USD
2020-02-27,70.701,72.628,66.876,70.163,276514,USD
2020-02-28,70.163,71.495,66.187,68.528,240376,USD
2020-02-29,68.514,69.203,66.115,66.115,312389,USD
2020-03-01,66.116,67.724,63.416,64.709,359712,USD
2020-03-02,64.709,69.274,64.351,68.902,381277,USD
2020-03-03,68.903,68.954,64.985,65.758,328332,USD
2020-03-04,65.771,67.948,64.79,65.573,316340,USD
2020-03-05,65.573,70.05,65.573,68.372,336287,USD
2020-03-06,68.357,69.662,67.512,69.032,536020,USD
2020-03-07,69.032,69.174,65.097,65.554,290797,USD
2020-03-08,65.554,65.554,55.753,56.06,349496,USD
2020-03-09,56.059,57.299,52.294,55.473,288205,USD
2020-03-10,55.472,56.772,53.829,54.942,381556,USD
2020-03-11,54.942,55.996,51.195,54.299,478997,USD
2020-03-12,54.29,54.433,30.885,32.107,713011,USD
2020-03-13,32.108,40.183,25.474,36.906,591393,USD
2020-03-14,36.862,39.894,35.516,36.146,544426,USD
2020-03-15,36.145,40.987,35.803,37.96,684052,USD
2020-03-16,37.961,38.439,29.342,34.017,651691,USD
2020-03-17,34.016,37.353,33.625,36.237,667990,USD
2020-03-18,36.233,37.167,34.019,36.972,671692,USD
2020-03-19,36.972,42.623,36.135,40.884,632095,USD
2020-03-20,40.884,45.185,36.62,40.33,528741,USD
2020-03-21,40.338,42.512,38.494,41.068,468350,USD
2020-03-22,41.068,42.46,37.842,38.254,522250,USD
2020-03-23,38.253,44.295,37.835,44.231,515407,USD
2020-03-24,44.217,47.469,43.219,47.036,499139,USD
2020-03-25,47.032,47.905,45.215,47.0,534762,USD
2020-03-26,46.949,50.824,46.937,50.078,535034,USD
2020-03-27,50.063,51.254,47.53,47.551,528806,USD
2020-03-28,47.551,48.137,44.989,47.03,433464,USD
2020-03-29,47.023,47.112,43.911,43.957,502376,USD
2020-03-30,43.957,47.508,43.782,46.4,420249,USD
2020-03-31,46.399,47.928,46.208,47.561,448871,USD
2020-04-01,47.568,48.427,46.147,48.284,252266,USD
2020-04-02,48.285,52.287,47.658,50.445,234411,USD
2020-04-03,50.444,54.238,50.05,52.92,325021,USD
2020-04-04,52.92,54.9,51.961,53.727,339295,USD
2020-04-05,53.727,53.969,52.478,53.161,297786,USD
2020-04-06,53.16,58.765,53.018,58.648,287406,USD
2020-04-07,58.659,59.969,55.215,55.766,212096,USD
2020-04-08,55.766,57.879,55.408,56.933,141728,USD
2020-04-09,56.933,58.808,55.542,57.666,111714,USD
2020-04-10,57.648,57.735,51.905,52.974,148076,USD
2020-04-11,52.979,54.311,51.749,52.95,109282,USD
2020-04-12,52.981,54.923,52.172,53.224,105043,USD
2020-04-13,53.224,53.276,50.768,52.633,126678,USD
2020-04-14,52.632,54.728,52.096,53.818,139440,USD
2020-04-15,53.786,54.555,52.513,52.551,114671,USD
2020-04-16,52.547,57.118,51.383,56.45,119648,USD
2020-04-17,56.434,56.881,55.415,55.626,120210,USD
2020-04-18,55.627,58.371,55.399,57.166,104110,USD
2020-04-19,57.167,58.095,55.879,56.527,129304,USD
2020-04-20,56.527,58.096,53.686,54.382,126544,USD
2020-04-21,54.386,55.05,53.449,54.521,129901,USD
2020-04-22,54.521,56.746,54.269,56.494,100504,USD
2020-04-23,56.493,60.743,55.657,58.371,110270,USD
2020-04-24,58.3,62.29,57.825,59.922,120649,USD
2020-04-25,59.922,61.375,59.161,60.009,95609,USD
2020-04-26,60.002,60.91,59.284,60.558,101070,USD
2020-04-27,60.559,61.808,60.441,61.647,62839,USD
2020-04-28,61.647,63.375,60.982,61.867,70878,USD
2020-04-29,61.86,66.503,61.227,65.961,113146,USD
2020-04-30,65.936,67.929,61.019,62.035,134946,USD
2020-05-01,62.035,64.676,61.966,63.385,111557,USD
2020-05-02,63.386,64.713,63.332,64.328,65733,USD
2020-05-03,64.324,64.701,61.831,62.301,59266,USD
2020-05-04,62.3,62.454,58.575,60.853,90086,USD
2020-05-05,60.853,61.706,59.648,60.19,80843,USD
2020-05-06,60.19,61.649,57.559,57.586,96137,USD
2020-05-07,57.586,64.435,57.244,64.328,115921,USD
2020-05-08,64.338,65.273,62.957,63.159,113052,USD
2020-05-09,63.136,64.585,62.639,62.942,74645,USD
2020-05-10,62.941,62.941,54.352,58.673,112364,USD
2020-05-11,58.671,61.509,55.847,59.219,141241,USD
2020-05-12,59.21,61.813,58.922,61.148,93603,USD
2020-05-13,61.148,65.9,61.039,64.729,101863,USD
2020-05-14,64.729,65.637,62.799,65.248,121269,USD
2020-05-15,65.248,65.726,62.473,62.721,96466,USD
2020-05-16,62.721,65.817,62.114,65.355,86134,USD
2020-05-17,65.355,67.157,64.71,65.072,101832,USD
2020-05-18,65.072,67.67,65.061,66.895,92900,USD
2020-05-19,66.895,67.563,65.093,66.687,110536,USD
2020-05-20,66.687,67.027,63.691,64.654,88421,USD
2020-05-21,64.659,65.035,60.095,61.601,118508,USD
